barcode,name,unit_cost,retail_price,quantity
8712050000000,LACTUM PLAIN 1-3YRS350G 1X350G,258.0,271.0,1X350G
8712050000000,LACTUM PLAIN 3+                                                                                                      1X350G,243.0,256.0,1X350G
8712050000000,LACTUM PLAIN 3+ 4X400G,950.88,990.0,4X400G
8712050000000,LACTUM PLAIN 6+ 1.15KG                                                                   1X1.15KG,667.0,700.0,1X1
8712050000000,LACTUM PLAIN 6-12MOS 1X1.2KG,761.0,800.0,1X1
0300875000000,LACTUM PLAIN 700G                                     1X700G,490.0,515.0,1X700G
0300875000000,LACTUM VANILLA 0-6MONTHS                                                                                              1X350G,277.0,292.0,1X350G
0246800000000,LADDLE 1x1,15.0,21.0,1x1
4800890000000,ladies choice gcash 1x220ml,88.0,94.0,1x220ml
1820000000000,LADLE S/S 1x1,52.0,74.0,1x1
6922160000000,LADLE S/S 1x1,52.0,75.0,1x1
4800060000000,LADY PILL  1x30MG,41.15,50.0,1x30MG
104800000000000,LADY PILL 1x10x30MG,411.5,450.0,1x10x30MG
124801000000000,LADYS CHOICE BACON SPREAD 12x27ML,134.0,144.0,12x27ML
4808680000000,LADYS CHOICE BACON SPREAD 1X220ML,111.0,120.0,1X220ML
4800890000000,LADYS CHOICE BACON SPREAD 1x27ML,11.5,13.0,1x27ML
64800900000000,LADYS CHOICE BACON SPREAD 6x27ML,67.0,72.0,6x27ML
124801000000000,LADYS CHOICE CHICKEN SPREAD 12x27ML,138.0,144.0,12x27ML
4800890000000,LADYS CHOICE CHICKEN SPREAD 1X220ML,99.0,105.0,1X220ML
4800890000000,LADYS CHOICE CHICKEN SPREAD 1x27ML,11.45,13.0,1x27ML
4808680000000,LADYS CHOICE CHICKEN SPREAD 1X470ML,253.0,266.0,1X470ML
64800900000000,LADYS CHOICE CHICKEN SPREAD 6x27ML,67.0,71.0,6x27ML
904801000000000,LADYS CHOICE CHICKEN SPREAD 72x27ml,800.93,825.0,72x27ml
4808680000000,LADYS CHOICE CHICKEN SPREAD220ML                              1X220ML,126.0,137.0,1X220ML
4800890000000,LADYS CHOICE CHX+C2 12[1+1]X220ML 1X355MLX220ML,126.0,137.0,1X355MLX220ML
4800890000000,LADYS CHOICE DC RL MY+KOPIKO 27MLX6+1,67.0,73.0,1
4808680000000,LADYS CHOICE HAM SPREAD 1X220ML,126.0,135.0,1X220ML
4808680000000,LADYS CHOICE HAM SPREAD470ML                                             1X470ML,252.6,273.0,1X470ML
4808680000000,LADYS CHOICE REAL MAYONNAISE                                                                                     1x220ml,118.5,127.0,1x220ml
4800890000000,LADYS CHOICE REAL MAYONNAISE                                                                       1X220ML,88.2,96.0,1X220ML
124801000000000,LADYS CHOICE REAL MAYONNAISE 12X27ML,134.0,142.0,12X27ML
4800890000000,LADYS CHOICE REAL MAYONNAISE 1X27ML,11.5,13.0,1X27ML
4800890000000,LADYS CHOICE REAL MAYONNAISE 1X470ML,185.0,197.0,1X470ML
904801000000000,LADYS CHOICE REAL MAYONNAISE 72x27ml,800.93,825.0,72x27ml
4808680000000,LADYS CHOICE SANDWICH SPREAD  1X220,94.76,103.0,1X220
4808680000000,LADYS CHOICE SANDWICH SPREAD 1X470,182.0,200.0,1X470
4800890000000,LADYS CHOICE SS CHX+C2 24[1+1]X220ML 1X230MLX220ML,98.0,106.0,1X230MLX220ML
4800890000000,LADYS CHOICE SS HAM DOY+C2 24[1+1]X220ML 1X230MLX220ML,98.0,106.0,1X230MLX220ML
4808680000000,LADYS CHOICE TUNA SPREAD                                                                                         1x220ml,124.0,130.0,1x220ml
4808680000000,LADYS CHOICE TUNA SPREAD470ML                                                                                   1X470,252.6,273.01,1X470
4808680000000,LADYS CHOICE TUNA SPREAD80ML                                                                                          1X80ML,36.0,40.0,1X80ML
4806500000000,LAGUNDI LEAF (ASFLEM) 600MG TABLET,1.87,6.0,1
4806500000000,LAGUNDI LEAF (CAFGARD) 60ML,25.0,75.0,1
4806530000000,LAGUNDI LEAF (OFPLEMED) 300MG TABLET,0.91,3.0,1
4806530000000,LAGUNDI LEAF (OFPLEMED) FOR KIDS 120ML,52.0,156.0,1
4800030000000,LAI-LAI 20X8G,18.0,19.0,20X8G
4806020000000,LALA PABRIC 30ML 1X30ML,4.59,5.0,1X30ML
64806000000000,LALA PABRIC PINK 30ML 6X30ML,27.54,29.0,6X30ML
4806020000000,LALAFABRIC  BLUE30ML 1X30ML,4.59,5.0,1X30ML
64806000000000,LALAFABRIC  BLUE30ML 6X30ML,27.54,29.0,6X30ML
4800320000000,LAMISIL AF 1% CREAM 3G,176.45,192.0,1
6970790000000,LAMP SOCKET EXTENSION 1x1,80.0,90.0,1x1
904807000000000,LAMP[IEN PANTS XXXL 12X15s,1633.0,1720.0,12X15s
4806510000000,LAMPEIN  (extra large) 1X12s,87.0,95.0,1X12s
904807000000000,LAMPEIN  LARGE                                                                                                   12X15+1,1175.0,1251.0,12X15
0000006319730,LAMPEIN BABY COMFORT MINI PACK LARGE 4'S,26.91,29.75,1
4806510000000,LAMPEIN BABY PANTS (extra large) XL15x1,120.0,130.0,1
4806510000000,LAMPEIN BABY PANTS (extra large) XL42+2x1,320.0,346.0,2x1
4806510000000,LAMPEIN BABY PANTS (large)                                                                                              1xL44+2,310.0,335.0,1xL44
4806510000000,LAMPEIN BABY PANTS (large) 1x15s,110.0,119.0,1x15s
4806510000000,LAMPEIN BABY PANTS (medium) 1xM15,99.5,110.0,1xM15
4806510000000,LAMPEIN BABY PANTS (medium) 1xM48+2,300.0,325.0,1xM48
4806510000000,LAMPEIN BABY PANTS (XXL) 12X15+1,125.5,136.0,12X15
4806510000000,LAMPEIN BABY PANTS (XXL) XXL40+2 X 1BAG,320.0,346.0,1
4806510000000,LAMPEIN BABY PANTS (XXXL) 1X3XL38+2,343.0,365.0,1X3XL38
4806510000000,LAMPEIN BABY PANTS (XXXL) XXXL15+1x1,134.5,145.0,1x1
904807000000000,LAMPEIN BABY PANTS LARGE                                                                                                    6XL44S,1855.35,1955.0,6XL44S
4806510000000,LAMPEIN BIG PACK (extra large) XL30x1,203.0,235.0,1
4806510000000,LAMPEIN BIG PACK (medium) 1xM38,226.5,250.0,1xM38
4806510000000,LAMPEIN BIG PACK LARGE 1X34S,221.0,242.0,1X34S
904807000000000,LAMPEIN BUDGET PACK                                                                                              (XXL) 12X15PCS,1539.0,1640.0,12X15PCS
24806500000000,LAMPEIN BUDGET PACK (extra large) 1X16X12S,1384.0,1412.0,1X16X12S
4806510000000,LAMPEIN BUDGET PACK (large)                                                                                           1xL12+1,80.3,88.0,1xL12
24806500000000,LAMPEIN BUDGET PACK (large) 1X16X12S,1280.0,1344.0,1X16X12S
24806500000000,LAMPEIN BUDGET PACK (medium) 1X16X12S,1172.0,1196.0,1X16X12S
24806500000000,LAMPEIN BUDGET PACK (NB-small) 1X16X12S,1056.0,1080.0,1X16X12S
4806510000000,LAMPEIN BUDGET PACK (NB-small) 1xNB-S12,66.3,73.0,1xNB
0000000000090,LAMPEIN BUDGET PACK (XXL) 12X15PCS,1509.0,1547.93,12X15PCS
24806500000000,LAMPEIN BUDGET PACK (XXL) 1X16X12S,1628.0,1661.0,1X16X12S
4806510000000,LAMPEIN BUDGET XXL 1X12s,102.2,112.0,1X12s
4806510000000,LAMPEIN GENERIC (medium                                                                                                  1x15s,87.4,95.0,1x15s
4806510000000,LAMPEIN GENERIC (NB-small) 1xNB-S15+1,71.5,78.0,1xNB
4806510000000,LAMPEIN JUMBO PACK (extra large)                                                                                    1X48+5,371.0,409.0,1X48
4806510000000,LAMPEIN JUMBO PACK (large)                                                                                                1X54+5,372.0,409.0,1X54
4806510000000,LAMPEIN JUMBO PACK (medium) 1X60+6,362.0,399.0,1X60
4806510000000,LAMPEIN JUMBO PACK small 1X66+6,300.5,350.0,1X66
904807000000000,LAMPEIN LARGE 16X12S,1285.0,1365.0,16X12S
904807000000000,LAMPEIN LARGE 6X34S,1324.0,1395.0,6X34S
904807000000000,LAMPEIN MEDIUM 40X4S,1035.5,1090.0,40X4S
904807000000000,LAMPEIN MIDUIM 16X12S,1178.0,1240.0,16X12S
904807000000000,LAMPEIN MIDUIM 6X38S,1359.45,1435.0,6X38S
904807000000000,LAMPEIN MIDUIM 6X66S,1950.0,2170.0,6X66S
4806510000000,LAMPEIN MINI PACK (extra large) XL4x1,31.25,37.0,1
4806510000000,LAMPEIN MINI PACK (large) 1xL4,29.0,32.0,1xL4
904807000000000,LAMPEIN NB-S  40X4S,845.55,940.0,40X4S
904807000000000,LAMPEIN NB-S  6X42S,1288.2,1435.0,6X42S
904807000000000,LAMPEIN SMALL 12SX16,1060.2,1120.0,1
4806510000000,LAMPEIN SMALL 1XNB-S4,21.25,24.0,1XNB
904807000000000,LAMPEIN SMALL 6X66S,1802.0,2000.0,6X66S
904807000000000,LAMPEIN XL 16X12S,1390.8,1475.0,16X12S
904807000000000,LAMPEIN XL 30X4S,933.4,1045.0,30X4S
904807000000000,LAMPEIN XL 6X30S,1219.0,1355.0,6X30S
904807000000000,LAMPEIN XL 6X48+5,2231.0,2343.0,6X48
4806510000000,LAMPEIN XXL 1X4s,32.1,38.0,1X4s
904807000000000,LAMPEIN XXL 30X4S,961.88,1075.0,30X4S
904807000000000,LAMPEIN XXL 6X48+3,2525.0,2652.0,6X48
4806510000000,LAMPIEN BIG PACK (XXL) XXL26x1,204.5,238.0,1
4806510000000,LAMPIEN JUMBO PACK (XXL)                                                                                      1X48+3,421.0,463.0,1X48
904807000000000,LAMPIEN L54+5                                                                6X54+5,2231.0,2343.0,6X54
904807000000000,LAMPIEN LARGE 32X4S,935.0,984.0,32X4S
904807000000000,LAMPIEN LARGE PANTS 12X15s,1316.7,1386.0,12X15s
4806510000000,LAMPIEN medium                                                                                                         1X4s,26.0,28.0,1X4s
904807000000000,LAMPIEN MIDUIM                                                                                                           12X15s,1048.88,1120.0,12X15s
904807000000000,LAMPIEN PANTS MIDUIM 12X15s,1191.3,1254.0,12X15s
904807000000000,LAMPIEN SMALL 12X15s,858.0,910.0,12X15s
904807000000000,LAMPIEN XL 12X15s,1436.4,1512.0,12X15s
904807000000000,LAMPIEN XL15S                                                                               12x16s,1276.8,1354.0,12x16s
904807000000000,LAMPIEN XXL 12X15+1,1505.0,1600.0,12X15
904807000000000,LAMPIEN XXL 6X26S,1225.5,1365.0,6X26S
4806510000000,LAMPN BIG PACK NB-S 1X42S,214.75,250.0,1X42S
LANOXIN,LANOXIN 250MCG TABLET,4.9,5.75,1
6970160000000,LANSHARE TOOTHBRUSH 1X1,8.0,10.0,1X1
0000250000136,LAPIS BLACK 1X2S,10.0,12.0,1X2S
4800620000000,LARGE CRAYONS 16S 1X16S,50.0,70.0,1X16S
0021000010014,LASTIKO 1x1/4,40.0,50.0,1x1
0000280000049,LASTIKO 1X12S,8.0,10.0,1X12S
124800000000000,LATIGO 1000 12X5G,93.0,110.0,12X5G
4800370000000,LATIGO 1000 1X5G,7.8,10.0,1X5G
64800400000000,LATIGO 1000 6X5G,46.0,55.0,6X5G
0024240000228,LATO-LATO TOY 1x1,9.0,14.0,1x1
0024240000249,LATO-LATO TOY 1x1,18.0,25.0,1x1
0024240000241,LATO-LATO TOY 1x12PCS,108.0,140.0,1x12PCS
0024240000242,LATO-LATO TOY 1X6PCS,54.0,70.0,1X6PCS
0024240000259,LATO-LATO TOY BIG 1x1,28.0,40.0,1x1
0024240000257,LATO-LATO TOY BIG 1x12PCS,336.0,420.0,1x12PCS
0024240000258,LATO-LATO TOY BIG 1X6PCS,168.0,210.0,1X6PCS
0024240000248,LATO-LATO TOY24s 1X24S,200.0,260.0,1X24S
4809010000000,LAURAS OTAP 1X5,32.0,36.0,1X5
4806020000000,LAVA QUEZO                                                                                                                1X380G,72.0,76.0,1X380G
4808680000000,LC BACON SPREAD 470ML                                                                                              1X470ML,253.0,266.0,1X470ML
4808680000000,LC CEASAR DRESSING236ML                                                                                      1X236ML,140.0,152.0,1X236ML
124801000000000,LC HAM SPREAD 12X27ML,134.0,144.0,12X27ML
4800890000000,LC HAM SPREAD 1x220ML,99.0,105.0,1x220ML
4800890000000,LC HAM SPREAD 1X27ML,11.2,13.0,1X27ML
64800900000000,LC HAM SPREAD 6X27ML,68.0,72.0,6X27ML
904801000000000,LC HAM SPREAD27ML 72X27ML,800.93,825.0,72X27ML
4800890000000,LC MAYONISE  2X470G+1,374.28,395.0,2X470G
4800890000000,LC MAYONISE promo 6+1x27ml,67.0,72.0,1x27ml
4808680000000,LC MAYONNAISE                                                                                             1X470ML,229.65,242.0,1X470ML
4800890000000,LC MAYONNAISE                                                                                             470MLX400G,225.0,248.0,1
4800890000000,LC MAYONNAISE PROMO 1X1KG+1,411.9,433.0,1X1KG
4808680000000,LC PEANUT BUTTER 1x340ML,185.0,198.0,1x340ML
4808680000000,LC PEANUT CREAMY 1x170G,81.75,88.0,1x170G
4808680000000,LC PEANUT CRUNKY 1X340G,184.5,199.0,1X340G
4808680000000,LC REAL MAYANNAISE 80ML 1X80ML,33.16,35.0,1X80ML
4800890000000,LC REAL MAYANNAISE 80ML PROMO6+3GT 6X80ML+3GT,194.0,206.0,6X80ML
904801000000000,LC REAL MAYONAISE DOY220ML 24X220ML,2180.0,2245.0,24X220ML
4808680000000,LC REAL MAYONNAISE 1KG                                                                                            1X1KG,433.0,460.0,1X1KG
64800900000000,LC REAL MAYONNAISE 6X75ML,68.0,71.0,6X75ML
4800890000000,LC SANDWICH SPREAD 1x220ML,77.0,84.0,1x220ML
4808680000000,LC SWEET&CREAMY 1X340G,185.0,195.0,1X340G
4808680000000,LC THOUSAND IS 1X236ML,140.0,152.0,1X236ML
904801000000000,LCbacon spread 72x27ml,800.93,825.0,72x27ml
8996000000000,LE MINERAL 1x350ML,9.0,10.0,1x350ML
908996000000000,LE MINERAL 24X350ML,135.0,145.0,24X350ML
LECIT E,LECIT E 200 IU 1CAPSULE,8.55,11.0,1
4800010000000,LECIT E 200 IU/500MG 10CAPSULE,85.5,102.75,1
6958250000000,LED FLASHLIGHT YS-112A,65.0,0.0,1
0000115202151,LEMANS OIL 1X1,45.0,0.0,1X1
124807000000000,LEMON LETRO 12X1L,355.0,400.0,12X1L
4806530000000,LEMON LETRO 1X1L,29.58,35.0,1X1L
0072000040012,LEMON LITRO 12x1LT,355.0,400.0,12x1LT
94806500000000,LEMON LITRO COLD 1X1L,29.59,34.0,1X1L
0072000020012,LEMON MEGA 12x1LT,325.0,340.0,12x1LT
0072000060012,LEMON QUTE 12x1LT,115.0,120.0,12x1LT
124807000000000,LEMON QUTE 1x12,115.0,120.0,1x12
4806020000000,LEMON SQUARE CHEESE BIG CAKE 420GX10,71.0,76.0,1
4806020000000,LEMON SQUARE CHEESE CAKE BIG 1X10X42G,90.25,95.0,1X10X42G
2016070000000,LEMON SQUEEZER PEELER 1x1,50.0,71.0,1x1
4806520000000,LEMY LEMON BISCUITS10X22G,49.0,53.0,1
4806510000000,LENGTHWISE 1X50LEAVES,10.0,12.0,1X50LEAVES
4800030000000,LENTILS CHOCO100G                                                                                               1X100G,25.0,32.0,1X100G
0002800000163,LENTILS CHOCO1KG 1X1KG,248.0,280.0,1X1KG
0002800000161,LENTILS CHOCO250G 1X250G,62.0,75.0,1X250G
0002800000162,LENTILS CHOCO500G 1X500G,124.0,140.0,1X500G
4806500000000,LESSON PLAN  1X80LEAVES,60.0,90.0,1X80LEAVES
0002424000019,LESSON PLAN 1x80LEAVES,45.0,50.0,1x80LEAVES
6983440000000,LETTER & NUMBER CANDY 1x30PCS,130.0,145.0,1x30PCS
6935250000000,letter ballon 1x1,10.0,15.0,1x1
5604750000000,LETTER BALLON 1X1,14.0,17.0,1X1
5604750000000,LETTER BALLOON 18IN 1x1,12.0,17.0,1x1
6972530000000,LETTER BALLOON 1x1,24.0,34.0,1x1
0002800000122,LETTER BALLOON16INCH 1x1,9.0,12.0,1x1
HISTALEV,LEVOCETIRIZINE HISTALEV 5MG TABLET,2.1,6.5,1
8904190000000,LEVOCETIRIZINE HISTALEV 5MG TABLET 30'S,63.0,189.0,1
LEVOPRIME,LEVOFLOXACIN 750MG TABLET 1'S,7.25,22.0,1
4806520000000,LEVOTHYROXINE ELTROXIN 100MCG TABLET,10.46,12.0,1
4806520000000,LEVOTHYROXINE ELTROXIN 50MCG TABLET,5.61,6.5,1
4800250000000,LEVOTHYROXINE EUTHYROX 100MCG TABLET,14.61,16.5,1
EUTHYROX 150,LEVOTHYROXINE EUTHYROX 150MCG TABLET,22.68,26.0,1
4800250000000,LEVOTHYROXINE EUTHYROX 25MCG TABLET,6.0,6.75,1
4800250000000,LEVOTHYROXINE EUTHYROX 50MCG TABLET,7.8,9.0,1
THYDIN,LEVOTHYROXINE THYDIN 100MCG TABLET,10.86,12.0,1
4806510000000,LEVOTHYROXINE THYDIN 50MCG TABLET,6.33,7.0,1
4800050000000,LEWIS & PEARL BLUE NAVY                                                                                           1X75ML,37.95,44.0,1X75ML
4800050000000,LEWIS & PEARL CANDY KISS                                                                                                  1x75ML,37.95,44.0,1x75ML
4800050000000,LEWIS & PEARL COOL FANTASY                                                                                                  1x75ML,37.96,44.0,1x75ML
4800050000000,LEWIS & PEARL DREAM                                                                                                 1X75ML,37.96,43.0,1X75ML
4800050000000,LEWIS & PEARL ICE WATER                                                                                                   1X75ML,37.96,44.0,1X75ML
4800050000000,LEWIS & PEARL NY BEATS                                                                                              1x75ML,37.88,43.0,1x75ML
4800050000000,LEWIS & PEARL PINK PASSION 1x25ml,37.95,43.0,1x25ml
4800050000000,LEWIS & PEARL RAIN                                                                                                     1x75ML,37.95,43.0,1x75ML
4800050000000,LEWIS & PEARL RUSH                                                                                                          1x75ML,37.95,43.0,1x75ML
4800050000000,LEWIS & PEARL SWEET PARIS                                                                                                1x75ML,37.96,43.0,1x75ML
4800030000000,LICEALIZ HEAD LICE SHAMPOO 12X10ML,161.0,170.0,12X10ML
4800030000000,LICEALIZ HEAD LICE SHAMPOO 1x10ML,13.42,15.0,1x10ML
0000260000157,LIDS 80'S,80.0,100.0,1
0000260000158,LIDS FLAT80'S,70.0,90.0,1
4800890000000,LIFEBOUY ANTIBAC 60G 1X60G,15.0,21.0,1X60G
4800890000000,LIFEBOUY ANTIBAC 60G 1X60G,15.0,21.0,1X60G
4800890000000,LIFEBOUY ANTIBAC HAND WASH TOTAL 10 1X180ML,58.0,64.0,1X180ML
4800890000000,LIFEBOUY ANTIBAC.hand wash 1X180ML,58.0,64.0,1X180ML
4800890000000,LIFEBOUY ANTIBAC.HANDWASH MILD CARE 1X180ML,58.0,64.0,1X180ML
9000000000000,LIFEBUOY 1X500ML,190.91,210.0,1X500ML
8886470000000,LIFEBUOY 1X50ML,51.82,57.0,1X50ML
4800890000000,LIFEBUOY ANTIBACTERIAL SOAP 1X75G,20.91,23.0,1X75G
4800890000000,Lifebuoy antibacterial soap 1x75g,21.3,23.0,1x75g
4800890000000,Lifebuoy antibacterial soap lemon fresh 75g 1x45g,20.7,23.0,1x45g
0041000010320,LIGHTER  1x3,17.0,20.0,1x3
0041000010017,LIGHTER 1x1,6.0,8.0,1x1
6985520000000,LIGHTER GAS REFILL 1x3,58.0,82.0,1x3
0041000010010,LIGHTER MAGNETIC  1x1,13.0,16.0,1x1
0693934000000,LIGHTER SPRAY CANDY 1X24S,110.0,120.0,1X24S
6973160000000,LIGHTER SPRAY CANDY30S 1X30S,108.0,135.0,1X30S
